"STOCK"	"BID"	"ASK"	"LTP"	"VOLUME"	"TRENDVALUE"	"TIME"
"RTY"	1583.4	1583.6	1583.5	946	0	07-NOV-18 08.27.51.040 PM
"RTY"	1583.1	1583.3	1583.3	952	1	07-NOV-18 08.28.21.096 PM
"RTY"	1583.6	1583.8	1583.7	959	1	07-NOV-18 08.28.51.046 PM
"RTY"	1583.1	1583.3	1583.2	960	1	07-NOV-18 08.30.03.565 PM
"RTY"	1577.6	1577.7	1577.6	10369	-1	08-NOV-18 08.26.49.578 AM
"RTY"	1577.6	1577.7	1577.6	10388	-1	08-NOV-18 08.26.50.673 AM
"RTY"	1578	1578.2	1578.1	10416	0	08-NOV-18 08.27.20.641 AM
"RTY"	1577.8	1578	1578.1	10417	1	08-NOV-18 08.27.54.604 AM
"RTY"	1577.3	1577.5	1577.4	10431	0	08-NOV-18 08.28.24.676 AM
"RTY"	1577.4	1577.6	1577.5	10446	0	08-NOV-18 08.28.54.614 AM
"RTY"	1577.7	1577.9	1577.9	10469	1	08-NOV-18 08.29.24.688 AM
"RTY"	1578.2	1578.3	1578.2	10513	-1	08-NOV-18 08.29.54.659 AM
"RTY"	1578.3	1578.5	1578.4	10539	0	08-NOV-18 08.30.24.675 AM
"RTY"	1578.4	1578.6	1578.6	10552	1	08-NOV-18 08.30.54.649 AM
"RTY"	1578.4	1578.6	1578.4	10558	-1	08-NOV-18 08.31.24.618 AM
"RTY"	1578.4	1578.6	1578.5	10570	0	08-NOV-18 08.31.54.690 AM
"RTY"	1578.4	1578.6	1578.5	10573	0	08-NOV-18 08.32.24.693 AM
"RTY"	1578.5	1578.6	1578.6	10604	1	08-NOV-18 08.32.54.625 AM
"RTY"	1578	1578.2	1578.1	10620	0	08-NOV-18 08.33.24.696 AM
"RTY"	1578.1	1578.2	1578.2	10630	1	08-NOV-18 08.33.55.672 AM
"RTY"	1578.1	1578.3	1578.1	10631	-1	08-NOV-18 08.34.25.698 AM
"RTY"	1577.6	1577.8	1577.9	10645	1	08-NOV-18 08.34.55.688 AM
"RTY"	1577.8	1577.9	1577.6	10697	-1	08-NOV-18 08.35.25.664 AM
"RTY"	1577.4	1577.5	1577.5	10705	1	08-NOV-18 08.35.55.635 AM
"RTY"	1577.3	1577.5	1577.4	10732	0	08-NOV-18 08.36.25.649 AM
"RTY"	1577.2	1577.3	1577.3	10758	1	08-NOV-18 08.36.55.621 AM
"RTY"	1577.2	1577.4	1577.2	10770	-1	08-NOV-18 08.37.25.699 AM
"RTY"	1577	1577.2	1577.1	10855	0	08-NOV-18 08.37.55.676 AM
"RTY"	1576.9	1577	1577	10891	1	08-NOV-18 08.38.25.676 AM
"RTY"	1576.9	1577	1577	10907	1	08-NOV-18 08.38.55.672 AM
"RTY"	1576.7	1576.9	1576.8	10959	-1	08-NOV-18 08.39.25.651 AM
"RTY"	1577	1577.1	1577.2	10983	1	08-NOV-18 08.39.55.638 AM
"RTY"	1577.3	1577.4	1577.3	11009	-1	08-NOV-18 08.40.25.720 AM
"RTY"	1577.2	1577.4	1577.3	11045	-1	08-NOV-18 08.40.55.681 AM
"RTY"	1577.2	1577.4	1577.3	11051	-1	08-NOV-18 08.41.25.674 AM
"RTY"	1577.4	1577.5	1577.4	11062	-1	08-NOV-18 08.41.55.645 AM
"RTY"	1577.2	1577.4	1577.3	11071	-1	08-NOV-18 08.42.25.629 AM
"RTY"	1577.2	1577.4	1577.3	11081	-1	08-NOV-18 08.42.55.607 AM
"RTY"	1576.7	1576.9	1576.8	11108	-1	08-NOV-18 08.43.25.722 AM
"RTY"	1577	1577.2	1577	11144	-1	08-NOV-18 08.43.55.698 AM
"RTY"	1576.8	1576.9	1577	11150	1	08-NOV-18 08.44.25.845 AM
"RTY"	1576.6	1576.7	1576.7	11165	1	08-NOV-18 08.44.55.677 AM
"RTY"	1577.1	1577.3	1577.4	11233	1	08-NOV-18 08.45.25.658 AM
"RTY"	1576.9	1577.1	1577	11249	0	08-NOV-18 08.45.55.632 AM
"RTY"	1577.2	1577.4	1577.4	11261	1	08-NOV-18 08.46.25.637 AM
"RTY"	1577	1577.2	1577.1	11273	0	08-NOV-18 08.46.55.609 AM
"RTY"	1576.6	1576.8	1576.8	11292	1	08-NOV-18 08.47.25.681 AM
"RTY"	1576.5	1576.7	1576.8	11338	1	08-NOV-18 08.47.55.654 AM
"RTY"	1576.5	1576.6	1576.7	11356	1	08-NOV-18 08.48.25.650 AM
"RTY"	1576.8	1576.9	1577	11381	1	08-NOV-18 08.48.55.608 AM
"RTY"	1576.8	1577	1576.9	11436	0	08-NOV-18 08.49.25.680 AM
"RTY"	1577.1	1577.3	1577.2	11452	1	08-NOV-18 08.49.55.686 AM
"RTY"	1577	1577.1	1577.1	11463	1	08-NOV-18 08.50.25.690 AM
"RTY"	1577.1	1577.3	1577.2	11476	1	08-NOV-18 08.50.55.656 AM
"RTY"	1576.9	1577.1	1577	11487	0	08-NOV-18 08.51.25.730 AM
"RTY"	1576.9	1577	1577	11492	1	08-NOV-18 08.51.55.706 AM
"RTY"	1576.7	1576.9	1576.7	11508	-1	08-NOV-18 08.52.25.669 AM
"RTY"	1576.1	1576.2	1576.2	11566	1	08-NOV-18 08.52.55.637 AM
"RTY"	1575.8	1576	1575.9	11617	0	08-NOV-18 08.53.25.665 AM
"RTY"	1576	1576.1	1575.8	11634	-1	08-NOV-18 08.53.55.646 AM
"RTY"	1576.2	1576.3	1576.3	11665	1	08-NOV-18 08.54.25.692 AM
"RTY"	1576.3	1576.4	1576.4	11689	1	08-NOV-18 08.54.55.621 AM
"RTY"	1576	1576.1	1576.2	11697	1	08-NOV-18 08.55.25.693 AM
"RTY"	1576	1576.2	1576.1	11709	0	08-NOV-18 08.55.55.675 AM
"RTY"	1575.9	1576.1	1576.1	11715	1	08-NOV-18 08.56.25.675 AM
"RTY"	1576.1	1576.2	1576.2	11734	1	08-NOV-18 08.56.55.646 AM
"RTY"	1576.2	1576.4	1576.3	11751	-1	08-NOV-18 08.57.25.649 AM
"RTY"	1576.5	1576.7	1576.6	11778	0	08-NOV-18 08.57.55.697 AM
"RTY"	1576.4	1576.6	1576.5	11828	0	08-NOV-18 08.58.25.695 AM
"RTY"	1576.2	1576.3	1576.4	11832	1	08-NOV-18 08.58.55.703 AM
"RTY"	1576.1	1576.3	1576.2	11845	1	08-NOV-18 08.59.25.678 AM
"RTY"	1576.3	1576.4	1576.2	11863	-1	08-NOV-18 08.59.55.653 AM
"RTY"	1576.2	1576.4	1576.4	11880	1	08-NOV-18 09.00.25.654 AM
"RTY"	1576.3	1576.5	1576.4	11894	0	08-NOV-18 09.00.55.637 AM
"RTY"	1576.6	1576.7	1576.6	11949	-1	08-NOV-18 09.01.25.716 AM
"RTY"	1576.4	1576.5	1576.5	12003	1	08-NOV-18 09.01.55.697 AM
"RTY"	1576.5	1576.6	1576.5	12027	-1	08-NOV-18 09.02.25.698 AM
"RTY"	1576.7	1576.9	1576.7	12048	-1	08-NOV-18 09.02.55.685 AM
"RTY"	1576.5	1576.7	1576.6	12078	0	08-NOV-18 09.03.25.662 AM
"RTY"	1576.8	1577	1576.9	12112	0	08-NOV-18 09.03.55.616 AM
"RTY"	1576.7	1576.9	1576.8	12133	-1	08-NOV-18 09.04.25.646 AM
"RTY"	1576.9	1577	1577	12165	1	08-NOV-18 09.04.55.666 AM
"RTY"	1577	1577.2	1577	12211	-1	08-NOV-18 09.05.25.744 AM
"RTY"	1576.8	1577	1576.9	12224	0	08-NOV-18 09.05.55.639 AM
"RTY"	1576.6	1576.8	1576.7	12257	1	08-NOV-18 09.06.25.719 AM
"RTY"	1576.7	1576.8	1576.8	12282	1	08-NOV-18 09.06.55.699 AM
"RTY"	1576.5	1576.7	1576.7	12299	1	08-NOV-18 09.07.25.672 AM
"RTY"	1576.7	1576.9	1576.8	12365	-1	08-NOV-18 09.07.56.717 AM
"RTY"	1576.4	1576.6	1576.5	12473	0	08-NOV-18 09.08.26.704 AM
"RTY"	1576.4	1576.6	1576.5	12572	0	08-NOV-18 09.08.56.674 AM
"RTY"	1576.3	1576.4	1576.4	12607	1	08-NOV-18 09.09.26.654 AM
"RTY"	1576.3	1576.4	1576.3	12631	-1	08-NOV-18 09.09.56.706 AM
"RTY"	1575.9	1576.1	1576	12663	0	08-NOV-18 09.10.26.694 AM
"RTY"	1576.2	1576.4	1576.3	12697	-1	08-NOV-18 09.10.56.675 AM
"RTY"	1576.6	1576.7	1576.6	12729	-1	08-NOV-18 09.11.26.755 AM
"RTY"	1576.1	1576.3	1576.1	12803	-1	08-NOV-18 09.11.56.731 AM
"RTY"	1575.7	1575.9	1575.8	12854	-1	08-NOV-18 09.12.26.752 AM
"RTY"	1575.5	1575.7	1575.6	12887	0	08-NOV-18 09.12.46.691 AM
"RTY"	1575.5	1575.7	1575.6	12921	0	08-NOV-18 09.13.16.676 AM
"RTY"	1576	1576.2	1576.1	12962	0	08-NOV-18 09.13.46.755 AM
"RTY"	1576.1	1576.3	1576	12990	-1	08-NOV-18 09.14.16.701 AM
"RTY"	1576.6	1576.7	1576.7	13009	1	08-NOV-18 09.14.46.680 AM
"RTY"	1576.6	1576.8	1576.7	13029	1	08-NOV-18 09.15.16.667 AM
"RTY"	1576.6	1576.8	1576.7	13052	1	08-NOV-18 09.15.46.751 AM
"RTY"	1576.4	1576.5	1576.6	13072	1	08-NOV-18 09.16.16.736 AM
"RTY"	1576.1	1576.3	1576.2	13096	1	08-NOV-18 09.16.46.708 AM
"RTY"	1576.3	1576.5	1576.3	13108	-1	08-NOV-18 09.17.16.688 AM
"RTY"	1576	1576.1	1576	13130	-1	08-NOV-18 09.17.46.682 AM
"RTY"	1576.1	1576.2	1576	13149	-1	08-NOV-18 09.18.16.677 AM
"RTY"	1576.1	1576.2	1576.2	13181	1	08-NOV-18 09.18.46.737 AM
"RTY"	1576	1576.1	1576.1	13187	1	08-NOV-18 09.19.16.720 AM
"RTY"	1575.8	1575.9	1575.8	13232	-1	08-NOV-18 09.19.46.706 AM
"RTY"	1575.8	1576	1575.9	13239	0	08-NOV-18 09.20.16.695 AM
"RTY"	1576	1576.2	1576	13252	-1	08-NOV-18 09.20.46.702 AM
"RTY"	1576	1576.2	1576.1	13279	0	08-NOV-18 09.21.16.786 AM
"RTY"	1576.2	1576.3	1576.1	13289	-1	08-NOV-18 09.21.46.669 AM
"RTY"	1576.2	1576.3	1576.2	13318	-1	08-NOV-18 09.22.16.653 AM
"RTY"	1576.2	1576.3	1576.3	13337	1	08-NOV-18 09.22.46.755 AM
"RTY"	1576.4	1576.5	1576.5	13365	1	08-NOV-18 09.23.16.740 AM
"RTY"	1576.3	1576.4	1576.4	13385	1	08-NOV-18 09.23.46.731 AM
"RTY"	1576.2	1576.3	1576.3	13398	1	08-NOV-18 09.24.16.722 AM
"RTY"	1576.3	1576.5	1576.4	13407	0	08-NOV-18 09.24.46.744 AM
"RTY"	1576.3	1576.5	1576.3	13426	-1	08-NOV-18 09.25.16.726 AM
"RTY"	1576.2	1576.3	1576.2	13450	-1	08-NOV-18 09.25.46.709 AM
"RTY"	1575.9	1576	1576	13469	1	08-NOV-18 09.26.16.696 AM
"RTY"	1575.8	1576	1575.8	13517	-1	08-NOV-18 09.26.46.691 AM
"RTY"	1575.4	1575.6	1575.5	13551	0	08-NOV-18 09.27.07.744 AM
"RTY"	1575.2	1575.3	1575.2	13571	-1	08-NOV-18 09.27.21.681 AM
"RTY"	1575.2	1575.3	1575.2	13602	-1	08-NOV-18 09.27.22.683 AM
"RTY"	1575.4	1575.5	1575.4	13678	-1	08-NOV-18 09.27.52.699 AM
"RTY"	1575.4	1575.6	1575.5	13718	0	08-NOV-18 09.28.22.652 AM
"RTY"	1575.4	1575.5	1575.5	13731	1	08-NOV-18 09.28.52.648 AM
"RTY"	1575.6	1575.7	1575.6	13751	-1	08-NOV-18 09.29.22.736 AM
"RTY"	1575.7	1575.8	1575.8	13770	1	08-NOV-18 09.29.52.725 AM
"RTY"	1575.8	1575.9	1575.9	13801	1	08-NOV-18 09.30.22.653 AM
"RTY"	1576	1576.1	1576.1	13813	1	08-NOV-18 09.30.52.725 AM
"RTY"	1575.8	1576	1576	13846	1	08-NOV-18 09.31.22.648 AM
"RTY"	1575.8	1575.9	1575.9	13862	1	08-NOV-18 09.31.52.670 AM
"RTY"	1575.8	1576	1575.9	13873	0	08-NOV-18 09.32.22.690 AM
"RTY"	1576	1576.1	1576	13886	-1	08-NOV-18 09.32.52.708 AM
"RTY"	1576	1576.1	1576	13904	-1	08-NOV-18 09.33.22.722 AM
"RTY"	1575.8	1576	1576	13954	1	08-NOV-18 09.33.52.702 AM
"RTY"	1576	1576.2	1576.1	13975	0	08-NOV-18 09.34.22.692 AM
"RTY"	1576.1	1576.3	1576.1	14003	-1	08-NOV-18 09.34.52.731 AM
"RTY"	1576.2	1576.4	1576.3	14018	-1	08-NOV-18 09.35.22.657 AM
"RTY"	1576.2	1576.3	1576.3	14076	1	08-NOV-18 09.35.52.699 AM
"RTY"	1576.2	1576.3	1576.2	14102	-1	08-NOV-18 09.36.22.726 AM
"RTY"	1576.3	1576.4	1576.4	14118	1	08-NOV-18 09.36.52.695 AM
"RTY"	1576.3	1576.4	1576.3	14137	-1	08-NOV-18 09.37.22.698 AM
"RTY"	1576.1	1576.3	1576.2	14211	1	08-NOV-18 09.37.52.732 AM
"RTY"	1576.3	1576.4	1576.4	14266	1	08-NOV-18 09.38.22.673 AM
"RTY"	1576.4	1576.5	1576.5	14344	1	08-NOV-18 09.38.52.682 AM
"RTY"	1576	1576.2	1576.1	14468	0	08-NOV-18 09.39.22.692 AM
"RTY"	1576.1	1576.2	1576.1	14524	-1	08-NOV-18 09.39.52.699 AM
"RTY"	1578.1	1578.3	1578.2	15785	1	08-NOV-18 09.40.22.728 AM
"RTY"	1578.6	1578.7	1578.7	16256	1	08-NOV-18 09.40.52.736 AM
"RTY"	1579.5	1579.6	1579.6	16760	1	08-NOV-18 09.41.22.742 AM
"RTY"	1580.4	1580.5	1580.5	17238	1	08-NOV-18 09.41.52.748 AM
"RTY"	1581	1581.1	1581.1	17799	1	08-NOV-18 09.42.22.682 AM
"RTY"	1580.4	1580.5	1580.4	18421	-1	08-NOV-18 09.42.53.697 AM
"RTY"	1578.8	1579	1578.9	18909	0	08-NOV-18 09.43.23.699 AM
"RTY"	1578.3	1578.4	1578.4	19247	1	08-NOV-18 09.43.53.735 AM
"RTY"	1579.2	1579.3	1579.4	19540	1	08-NOV-18 09.44.23.658 AM
"RTY"	1579.4	1579.5	1579.5	19924	1	08-NOV-18 09.44.53.669 AM
"RTY"	1580.3	1580.5	1580.4	20595	0	08-NOV-18 09.45.23.676 AM
"RTY"	1579.5	1579.7	1579.6	20894	0	08-NOV-18 09.45.53.673 AM
"RTY"	1578.2	1578.3	1578.4	21393	1	08-NOV-18 09.46.23.675 AM
"RTY"	1578.4	1578.6	1578.6	21839	1	08-NOV-18 09.46.53.692 AM
"RTY"	1577.6	1577.7	1577.7	22142	1	08-NOV-18 09.47.23.642 AM
"RTY"	1576.9	1577	1576.9	22600	-1	08-NOV-18 09.47.53.653 AM
"RTY"	1578.4	1578.6	1578.5	23148	0	08-NOV-18 09.48.23.658 AM
"RTY"	1578.9	1579.1	1578.9	23377	-1	08-NOV-18 09.48.53.708 AM
"RTY"	1580.3	1580.5	1580.4	23694	0	08-NOV-18 09.49.23.738 AM
"RTY"	1580	1580.1	1579.9	23886	-1	08-NOV-18 09.49.53.731 AM
"RTY"	1579.6	1579.8	1579.6	24145	-1	08-NOV-18 09.50.23.730 AM
"RTY"	1580.3	1580.5	1580.4	24370	0	08-NOV-18 09.50.53.763 AM
"RTY"	1580.4	1580.6	1580.5	24592	0	08-NOV-18 09.51.23.728 AM
"RTY"	1580.5	1580.7	1580.6	24808	0	08-NOV-18 09.51.53.684 AM
"RTY"	1580.5	1580.6	1580.7	25088	1	08-NOV-18 09.52.23.690 AM
"RTY"	1580	1580.2	1580	25270	-1	08-NOV-18 09.52.53.729 AM
"RTY"	1579.9	1580.1	1580	25424	0	08-NOV-18 09.53.23.729 AM
"RTY"	1579.3	1579.5	1579.4	25558	0	08-NOV-18 09.53.53.730 AM
"RTY"	1578.8	1579	1579	25787	1	08-NOV-18 09.54.23.740 AM
"RTY"	1578.5	1578.6	1578.6	25934	1	08-NOV-18 09.54.53.676 AM
"RTY"	1579.1	1579.3	1579.2	26070	1	08-NOV-18 09.55.23.706 AM
"RTY"	1579.4	1579.6	1579.5	26199	0	08-NOV-18 09.55.53.712 AM
"RTY"	1580.5	1580.7	1580.6	26355	0	08-NOV-18 09.56.23.718 AM
"RTY"	1580.8	1581	1580.9	26524	0	08-NOV-18 09.56.53.717 AM
"RTY"	1580.7	1580.8	1580.7	26705	-1	08-NOV-18 09.57.23.725 AM
"RTY"	1580.1	1580.3	1580.2	26822	1	08-NOV-18 09.57.53.718 AM
"RTY"	1579.8	1580	1580	27026	1	08-NOV-18 09.58.23.748 AM
"RTY"	1581.1	1581.2	1581.2	27198	1	08-NOV-18 09.58.53.737 AM
"RTY"	1581.1	1581.2	1581.1	27414	-1	08-NOV-18 09.59.23.665 AM
"RTY"	1579.7	1579.9	1579.9	27689	1	08-NOV-18 09.59.53.726 AM
"RTY"	1580	1580.1	1580.1	28061	1	08-NOV-18 10.00.23.755 AM
"RTY"	1580.1	1580.2	1580.1	28567	-1	08-NOV-18 10.00.53.739 AM
"RTY"	1580.4	1580.5	1580.4	28769	-1	08-NOV-18 10.01.24.680 AM
"RTY"	1580.1	1580.2	1580.2	28990	1	08-NOV-18 10.01.54.698 AM
"RTY"	1579.5	1579.7	1579.6	29102	0	08-NOV-18 10.02.24.715 AM
"RTY"	1580.3	1580.5	1580.4	29463	0	08-NOV-18 10.02.54.729 AM
"RTY"	1580.4	1580.5	1580.5	30040	1	08-NOV-18 10.03.24.759 AM
"RTY"	1580.5	1580.6	1580.6	30350	1	08-NOV-18 10.03.54.696 AM
"RTY"	1581.3	1581.4	1581.4	30691	1	08-NOV-18 10.04.24.720 AM
"RTY"	1580.1	1580.3	1580.2	30842	1	08-NOV-18 10.04.54.748 AM
"RTY"	1581.3	1581.5	1581.4	30986	0	08-NOV-18 10.05.24.782 AM
"RTY"	1581.6	1581.8	1581.8	31179	1	08-NOV-18 10.05.54.695 AM
"RTY"	1581.7	1581.9	1581.8	31420	-1	08-NOV-18 10.06.24.713 AM
"RTY"	1581.9	1582.1	1582.1	31638	1	08-NOV-18 10.06.54.681 AM
"RTY"	1581.9	1582.1	1582	31800	0	08-NOV-18 10.07.24.778 AM
"RTY"	1581.7	1581.9	1581.8	31970	-1	08-NOV-18 10.07.54.705 AM
"RTY"	1581.3	1581.4	1581.4	32113	1	08-NOV-18 10.08.24.727 AM
"RTY"	1581.6	1581.7	1581.7	32211	1	08-NOV-18 10.08.54.758 AM
"RTY"	1581.9	1582	1582	32390	1	08-NOV-18 10.09.24.740 AM
"RTY"	1582.1	1582.2	1582.2	32461	1	08-NOV-18 10.09.54.718 AM
"RTY"	1582.5	1582.6	1582.6	32793	1	08-NOV-18 10.10.24.751 AM
"RTY"	1582.2	1582.3	1582.2	32937	-1	08-NOV-18 10.10.54.723 AM
"RTY"	1582.6	1582.8	1582.7	33043	1	08-NOV-18 10.11.24.698 AM
"RTY"	1582.9	1583	1582.9	33134	-1	08-NOV-18 10.11.54.781 AM
"RTY"	1583.4	1583.5	1583.3	33272	-1	08-NOV-18 10.12.24.726 AM
"RTY"	1583.4	1583.5	1583.4	33385	-1	08-NOV-18 10.12.54.670 AM
"RTY"	1583.4	1583.6	1583.5	33527	0	08-NOV-18 10.13.24.693 AM
"RTY"	1582.2	1582.3	1582.3	33732	1	08-NOV-18 10.13.54.730 AM
"RTY"	1582.3	1582.5	1582.3	33851	-1	08-NOV-18 10.14.24.764 AM
"RTY"	1583.1	1583.2	1583.1	33999	-1	08-NOV-18 10.14.54.701 AM
"RTY"	1583.4	1583.5	1583.4	34122	-1	08-NOV-18 10.15.24.735 AM
"RTY"	1583.5	1583.6	1583.3	34245	-1	08-NOV-18 10.15.54.771 AM
"RTY"	1583	1583.1	1583.1	34438	1	08-NOV-18 10.16.24.820 AM
"RTY"	1582.1	1582.2	1582.1	34584	-1	08-NOV-18 10.16.54.709 AM
"RTY"	1581.6	1581.7	1581.6	34844	-1	08-NOV-18 10.17.24.782 AM
"RTY"	1580.4	1580.5	1580.4	34985	-1	08-NOV-18 10.17.54.716 AM
"RTY"	1579.5	1579.7	1579.5	35081	-1	08-NOV-18 10.18.24.716 AM
"RTY"	1579	1579.1	1579	35248	-1	08-NOV-18 10.18.54.772 AM
"RTY"	1578.2	1578.4	1578.3	35424	-1	08-NOV-18 10.19.24.733 AM
"RTY"	1577.9	1578	1577.9	35662	-1	08-NOV-18 10.19.54.724 AM
"RTY"	1579	1579.2	1579.1	35892	0	08-NOV-18 10.20.24.794 AM
"RTY"	1578.6	1578.8	1578.7	36056	1	08-NOV-18 10.20.54.761 AM
"RTY"	1579.2	1579.4	1579.3	36590	-1	08-NOV-18 10.21.24.791 AM
"RTY"	1578.6	1578.7	1578.6	36714	-1	08-NOV-18 10.21.54.738 AM
"RTY"	1577.9	1578	1577.9	36887	-1	08-NOV-18 10.22.24.766 AM
"RTY"	1577.8	1578	1577.9	37009	0	08-NOV-18 10.22.54.704 AM
"RTY"	1577.6	1577.7	1577.7	37140	1	08-NOV-18 10.23.24.766 AM
"RTY"	1577	1577.2	1577.1	37322	0	08-NOV-18 10.23.54.699 AM
"RTY"	1576	1576.2	1576.1	37530	0	08-NOV-18 10.24.24.759 AM
"RTY"	1576.1	1576.3	1576.3	37747	1	08-NOV-18 10.24.54.775 AM
"RTY"	1577.7	1577.8	1577.8	37921	1	08-NOV-18 10.25.24.795 AM
"RTY"	1578	1578.1	1578.1	38094	1	08-NOV-18 10.25.54.702 AM
"RTY"	1578.2	1578.3	1578.2	38181	-1	08-NOV-18 10.26.24.694 AM
"RTY"	1578.1	1578.3	1578.2	38267	1	08-NOV-18 10.26.54.796 AM
"RTY"	1577.3	1577.4	1577.4	38364	1	08-NOV-18 10.27.25.720 AM
"RTY"	1578.1	1578.2	1578.1	38473	-1	08-NOV-18 10.27.55.785 AM
"RTY"	1578.6	1578.8	1578.7	38596	1	08-NOV-18 10.28.25.789 AM
"RTY"	1578.5	1578.6	1578.6	38727	1	08-NOV-18 10.28.55.711 AM
"RTY"	1577.9	1578.1	1578.1	38804	1	08-NOV-18 10.29.25.732 AM
"RTY"	1578.4	1578.5	1578.5	38865	1	08-NOV-18 10.29.55.744 AM
"RTY"	1578.3	1578.5	1578.7	38940	1	08-NOV-18 10.30.25.782 AM
"RTY"	1579.1	1579.2	1579.1	39014	-1	08-NOV-18 10.30.55.743 AM
"RTY"	1579.2	1579.4	1579.2	39189	-1	08-NOV-18 10.31.25.746 AM
"RTY"	1578.9	1579	1578.7	39248	-1	08-NOV-18 10.31.55.736 AM
"RTY"	1578.8	1579	1578.8	39318	-1	08-NOV-18 10.32.25.761 AM
"RTY"	1577.5	1577.7	1577.6	39426	0	08-NOV-18 10.32.55.764 AM
"RTY"	1577.8	1577.9	1577.8	39475	-1	08-NOV-18 10.33.25.722 AM
"RTY"	1578.3	1578.4	1578.2	39533	-1	08-NOV-18 10.33.55.760 AM
"RTY"	1577.3	1577.5	1577.4	39617	0	08-NOV-18 10.34.25.739 AM
"RTY"	1576.6	1576.8	1576.7	39727	1	08-NOV-18 10.34.55.714 AM
"RTY"	1577.4	1577.5	1577.5	39864	1	08-NOV-18 10.35.25.738 AM
"RTY"	1578.2	1578.3	1578.3	39951	1	08-NOV-18 10.35.55.758 AM
"RTY"	1578.7	1578.8	1578.8	40100	1	08-NOV-18 10.36.25.774 AM
"RTY"	1577.7	1577.8	1577.7	40324	-1	08-NOV-18 10.36.55.699 AM
"RTY"	1577.6	1577.7	1577.5	40561	-1	08-NOV-18 10.37.25.734 AM
"RTY"	1578.3	1578.4	1578.3	40637	-1	08-NOV-18 10.37.55.752 AM
"RTY"	1578.9	1579	1578.7	40713	-1	08-NOV-18 10.38.25.759 AM
"RTY"	1579.9	1580	1579.9	40981	-1	08-NOV-18 10.38.55.754 AM
"RTY"	1579.6	1579.7	1579.6	41143	-1	08-NOV-18 10.39.25.757 AM
"RTY"	1579.6	1579.7	1579.6	41357	-1	08-NOV-18 10.39.55.785 AM
"RTY"	1579.6	1579.8	1579.9	41499	1	08-NOV-18 10.40.25.816 AM
"RTY"	1579.6	1579.7	1579.6	41623	-1	08-NOV-18 10.40.55.719 AM
"RTY"	1579.1	1579.2	1579.1	41738	-1	08-NOV-18 10.41.25.723 AM
"RTY"	1579.9	1580	1580	41855	1	08-NOV-18 10.41.55.770 AM
"RTY"	1579.9	1580	1579.9	41915	-1	08-NOV-18 10.42.25.786 AM
"RTY"	1579.6	1579.8	1579.7	41997	1	08-NOV-18 10.42.55.713 AM
"RTY"	1580.6	1580.7	1580.5	42118	-1	08-NOV-18 10.43.25.799 AM
"RTY"	1581.5	1581.6	1581.6	42280	1	08-NOV-18 10.43.55.735 AM
"RTY"	1581.3	1581.4	1581.4	42526	1	08-NOV-18 10.44.25.807 AM
"RTY"	1581	1581.1	1581	42628	-1	08-NOV-18 10.44.55.738 AM
"RTY"	1581.5	1581.7	1581.6	42878	0	08-NOV-18 10.45.25.768 AM
"RTY"	1580.9	1581.1	1581.1	42959	1	08-NOV-18 10.45.55.754 AM
"RTY"	1580.3	1580.4	1580.3	43047	-1	08-NOV-18 10.46.25.780 AM
"RTY"	1579.9	1580.1	1580	43181	0	08-NOV-18 10.46.55.713 AM
"RTY"	1580.4	1580.5	1580.4	43234	-1	08-NOV-18 10.47.25.772 AM
"RTY"	1580.8	1581	1580.5	43346	-1	08-NOV-18 10.47.55.749 AM
"RTY"	1580.7	1580.8	1580.5	43381	-1	08-NOV-18 10.48.25.762 AM
"RTY"	1580.4	1580.5	1580.4	43481	-1	08-NOV-18 10.48.55.698 AM
"RTY"	1581.2	1581.3	1581.2	43554	-1	08-NOV-18 10.49.25.730 AM
"RTY"	1581.9	1582	1581.9	43785	-1	08-NOV-18 10.49.55.738 AM
"RTY"	1580.8	1581	1580.9	43916	0	08-NOV-18 10.50.25.748 AM
"RTY"	1581.3	1581.5	1581.4	43995	0	08-NOV-18 10.50.55.724 AM
"RTY"	1580.7	1580.9	1580.8	44081	-1	08-NOV-18 10.51.25.824 AM
"RTY"	1580.7	1580.9	1580.8	44172	-1	08-NOV-18 10.51.55.737 AM
"RTY"	1580.9	1581	1581	44224	1	08-NOV-18 10.52.25.756 AM
"RTY"	1580.5	1580.6	1580.7	44286	1	08-NOV-18 10.52.55.775 AM
"RTY"	1581.6	1581.7	1581.6	44409	-1	08-NOV-18 10.53.25.745 AM
"RTY"	1581.3	1581.5	1581.3	44469	-1	08-NOV-18 10.53.55.758 AM
"RTY"	1580.8	1581	1580.9	44598	0	08-NOV-18 10.54.25.774 AM
"RTY"	1580.8	1580.9	1580.8	44695	-1	08-NOV-18 10.54.55.711 AM
"RTY"	1579.9	1580.1	1580.1	44868	1	08-NOV-18 10.55.25.793 AM
"RTY"	1579.5	1579.7	1579.5	44925	-1	08-NOV-18 10.55.56.750 AM
"RTY"	1578.9	1579	1579	45063	1	08-NOV-18 10.56.26.811 AM
"RTY"	1579.2	1579.4	1579.4	45125	1	08-NOV-18 10.56.56.764 AM
"RTY"	1579.9	1580	1579.9	45227	-1	08-NOV-18 10.57.26.774 AM
"RTY"	1580	1580.1	1580.1	45427	1	08-NOV-18 10.57.56.754 AM
"RTY"	1579.7	1579.8	1579.8	45496	1	08-NOV-18 10.58.26.763 AM
"RTY"	1579.8	1579.9	1579.9	45637	1	08-NOV-18 10.58.56.726 AM
